match_id,match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,KagisoRabada,4.0,0,29,1,7.25,9,3,0,0,0
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,ArshdeepSingh,4.0,0,32,0,8.0,7,3,0,2,0
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,RahulChahar,4.0,0,28,2,7.0,7,1,0,1,0
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,OdeanSmith,1.0,0,8,0,8.0,3,0,1,0,0
T208958,Punjab Kings Vs Sunrisers,Punjab Kings,LiamLivingstone,2.0,0,19,0,9.5,3,0,2,0,0
T205793,RCB Vs Capitals,Capitals,MustafizurRahman,4.0,0,48,0,12.0,8,7,2,1,0
T205793,RCB Vs Capitals,Capitals,ShardulThakur,4.0,0,27,1,6.75,14,3,1,1,0
T205793,RCB Vs Capitals,Capitals,KhaleelAhmed,4.0,0,36,1,9.0,9,3,2,0,0
T205793,RCB Vs Capitals,Capitals,AxarPatel,4.0,0,29,1,7.25,7,3,0,1,0
T205793,RCB Vs Capitals,Capitals,KuldeepYadav,4.0,0,46,1,11.5,7,3,3,3,0
T205793,RCB Vs Capitals,RCB,GlennMaxwell,2.0,0,14,0,7.0,4,0,1,0,0
T205793,RCB Vs Capitals,RCB,MohammedSiraj,4.0,0,31,2,7.75,10,1,2,0,0
T205793,RCB Vs Capitals,RCB,JoshHazlewood,4.0,0,28,3,7.0,12,3,1,1,0
T205793,RCB Vs Capitals,RCB,ShahbazAhmed,2.0,0,19,0,9.5,3,1,1,2,0
T205793,RCB Vs Capitals,RCB,HarshalPatel,4.0,0,40,0,10.0,5,3,2,1,0
T205793,RCB Vs Capitals,RCB,WaninduHasaranga,4.0,0,40,1,10.0,9,3,3,0,0
T204555,Super Giants Vs Mumbai,Mumbai,TilakVarma,1.0,0,7,0,7.0,2,1,0,0,0
T204555,Super Giants Vs Mumbai,Mumbai,JaydevUnadkat,4.0,0,32,2,8.0,8,3,1,1,0
T204555,Super Giants Vs Mumbai,Mumbai,MuruganAshwin,4.0,0,33,1,8.25,8,2,2,0,0
T204555,Super Giants Vs Mumbai,Mumbai,JaspritBumrah,4.0,0,24,0,6.0,9,1,0,2,0
T204555,Super Giants Vs Mumbai,Mumbai,TymalMills,3.0,0,54,0,18.0,3,9,2,1,0
T204555,Super Giants Vs Mumbai,Mumbai,FabianAllen,4.0,0,46,1,11.5,6,4,3,0,0
T204555,Super Giants Vs Mumbai,Super Giants,JasonHolder,4.0,0,34,1,8.5,7,2,1,2,0
T204555,Super Giants Vs Mumbai,Super Giants,DushmanthaChameera,4.0,0,48,1,12.0,11,3,4,1,0
T204555,Super Giants Vs Mumbai,Super Giants,AveshKhan,4.0,0,30,3,7.5,14,6,0,1,0
T204555,Super Giants Vs Mumbai,Super Giants,RaviBishnoi,4.0,0,34,1,8.5,4,4,0,1,0
T204555,Super Giants Vs Mumbai,Super Giants,MarcusStoinis,2.0,0,13,1,6.5,4,1,0,0,0
T204555,Super Giants Vs Mumbai,Super Giants,KrunalPandya,2.0,0,16,0,8.0,2,2,0,0,0
T208105,KKR Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.0,0,37,1,9.25,13,4,2,1,0
T208105,KKR Vs Sunrisers,Sunrisers,MarcoJansen,4.0,0,26,1,6.5,12,2,1,1,0
T208105,KKR Vs Sunrisers,Sunrisers,TNatarajan,4.0,0,37,3,9.25,11,4,2,0,0
T208105,KKR Vs Sunrisers,Sunrisers,UmranMalik,4.0,0,27,2,6.75,15,1,2,0,0
T208105,KKR Vs Sunrisers,Sunrisers,ShashankSingh,1.0,0,10,0,10.0,1,1,0,1,0
T208105,KKR Vs Sunrisers,Sunrisers,JagadeeshaSuchith,3.0,0,32,1,10.66,6,3,2,0,0
T208105,KKR Vs Sunrisers,KKR,UmeshYadav,4.0,0,31,0,7.75,10,5,0,1,0
T208105,KKR Vs Sunrisers,KKR,PatCummins,3.5,0,40,1,10.43,8,3,2,2,0
T208105,KKR Vs Sunrisers,KKR,AndreRussell,2.0,0,20,2,10.0,6,1,2,1,0
T208105,KKR Vs Sunrisers,KKR,AmanHakimKhan,1.0,0,13,0,13.0,1,1,1,0,0
T208105,KKR Vs Sunrisers,KKR,VarunChakravarthy,3.0,0,45,0,15.0,2,3,4,0,0
T208105,KKR Vs Sunrisers,KKR,SunilNarine,4.0,0,23,0,5.75,8,0,1,0,0
T207043,Titans Vs Royals,Royals,JamesNeesham,3.0,0,29,0,9.66,5,5,0,0,0
T207043,Titans Vs Royals,Royals,PrasidhKrishna,4.0,0,35,0,8.75,11,5,1,1,1
T207043,Titans Vs Royals,Royals,KuldeepSen,4.0,0,51,1,12.75,6,9,1,0,0
T207043,Titans Vs Royals,Royals,YuzvendraChahal,4.0,0,32,1,8.0,6,1,2,1,0
T207043,Titans Vs Royals,Royals,RiyanParag,1.0,0,12,1,12.0,2,1,1,0,0
T207043,Titans Vs Royals,Royals,RavichandranAshwin,4.0,0,33,0,8.25,9,1,2,1,0
T207043,Titans Vs Royals,Titans,MohammedShami,4.0,0,39,1,9.75,6,4,1,0,0
T207043,Titans Vs Royals,Titans,YashDayal,4.0,0,40,3,10.0,13,6,2,0,0
T207043,Titans Vs Royals,Titans,RashidKhan,4.0,0,24,0,6.0,11,1,1,0,0
T207043,Titans Vs Royals,Titans,LockieFerguson,4.0,0,23,3,5.75,12,0,2,0,0
T207043,Titans Vs Royals,Titans,RahulTewatia,1.0,0,9,0,9.0,2,0,1,0,0
T207043,Titans Vs Royals,Titans,HardikPandya,2.3,0,18,1,7.2,4,1,0,2,0
T207043,Titans Vs Royals,Titans,VijayShankar,0.3,0,1,0,2.0,2,0,0,0,0
T208002,Punjab Kings Vs Mumbai,Mumbai,BasilThampi,4.0,0,47,2,11.75,7,3,3,2,0
T208002,Punjab Kings Vs Mumbai,Mumbai,JaydevUnadkat,4.0,0,44,1,11.0,8,3,3,1,0
T208002,Punjab Kings Vs Mumbai,Mumbai,JaspritBumrah,4.0,0,28,1,7.0,6,2,0,2,0
T208002,Punjab Kings Vs Mumbai,Mumbai,MuruganAshwin,4.0,0,34,1,8.5,7,2,2,0,0
T208002,Punjab Kings Vs Mumbai,Mumbai,TymalMills,4.0,0,37,0,9.25,6,4,1,2,0
T208002,Punjab Kings Vs Mumbai,Punjab Kings,VaibhavArora,4.0,0,43,1,10.75,9,2,4,2,0
T208002,Punjab Kings Vs Mumbai,Punjab Kings,KagisoRabada,4.0,0,29,2,7.25,15,3,2,0,0
T208002,Punjab Kings Vs Mumbai,Punjab Kings,ArshdeepSingh,4.0,0,29,0,7.25,11,2,1,0,1
T208002,Punjab Kings Vs Mumbai,Punjab Kings,OdeanSmith,3.0,0,30,4,10.0,9,1,3,2,0
T208002,Punjab Kings Vs Mumbai,Punjab Kings,LiamLivingstone,1.0,0,11,0,11.0,1,2,0,0,0
T208002,Punjab Kings Vs Mumbai,Punjab Kings,RahulChahar,4.0,0,44,0,11.0,6,2,4,0,0
T203601,Super Kings Vs RCB,RCB,MohammedSiraj,4.0,0,37,0,9.25,11,4,2,0,1
T203601,Super Kings Vs RCB,RCB,JoshHazlewood,4.0,0,33,1,8.25,12,1,3,1,0
T203601,Super Kings Vs RCB,RCB,AkashDeep,4.0,0,58,0,14.5,6,5,4,4,0
T203601,Super Kings Vs RCB,RCB,GlennMaxwell,3.0,0,29,0,9.66,9,0,4,0,0
T203601,Super Kings Vs RCB,RCB,ShahbazAhmed,2.0,0,18,0,9.0,1,0,1,0,0
T203601,Super Kings Vs RCB,RCB,WaninduHasaranga,3.0,0,35,2,11.66,6,2,3,1,0
T203601,Super Kings Vs RCB,Super Kings,MoeenAli,3.0,0,19,0,6.33,8,3,0,0,0
T203601,Super Kings Vs RCB,Super Kings,MukeshChoudhary,3.0,0,40,1,13.33,4,2,2,2,0
T203601,Super Kings Vs RCB,Super Kings,MaheeshTheekshana,4.0,0,33,4,8.25,10,1,3,0,0
T203601,Super Kings Vs RCB,Super Kings,RavindraJadeja,4.0,0,39,3,9.75,10,4,2,0,0
T203601,Super Kings Vs RCB,Super Kings,ChrisJordan,2.0,0,20,0,10.0,2,3,0,0,0
T203601,Super Kings Vs RCB,Super Kings,DwayneBravo,4.0,0,42,1,10.5,6,4,0,6,1
T208211,Titans Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.0,0,37,2,9.25,10,3,0,4,0
T208211,Titans Vs Sunrisers,Sunrisers,MarcoJansen,4.0,0,27,1,6.75,8,3,0,2,0
T208211,Titans Vs Sunrisers,Sunrisers,WashingtonSundar,3.0,0,14,0,4.66,7,1,0,0,0
T208211,Titans Vs Sunrisers,Sunrisers,TNatarajan,4.0,0,34,2,8.5,8,4,1,1,0
T208211,Titans Vs Sunrisers,Sunrisers,UmranMalik,4.0,0,39,1,9.75,8,5,0,1,0
T208211,Titans Vs Sunrisers,Sunrisers,AidenMarkram,1.0,0,9,0,9.0,2,0,1,0,0
T208211,Titans Vs Sunrisers,Titans,MohammedShami,4.0,0,32,0,8.0,8,3,1,0,0
T208211,Titans Vs Sunrisers,Titans,HardikPandya,4.0,0,27,1,6.75,10,0,2,0,0
T208211,Titans Vs Sunrisers,Titans,LockieFerguson,4.0,0,46,0,11.5,9,6,2,2,0
T208211,Titans Vs Sunrisers,Titans,RashidKhan,4.0,0,28,1,7.0,6,2,0,0,0
T208211,Titans Vs Sunrisers,Titans,DarshanNalkande,2.1,0,22,0,10.15,4,1,1,1,0
T208211,Titans Vs Sunrisers,Titans,RahulTewatia,1.0,0,10,0,10.0,1,0,1,0,0
T207999,Royals Vs Super Giants,Super Giants,DushmanthaChameera,4.0,0,22,0,5.5,14,2,0,2,0
T207999,Royals Vs Super Giants,Super Giants,JasonHolder,4.0,0,50,2,12.5,9,3,5,0,0
T207999,Royals Vs Super Giants,Super Giants,RaviBishnoi,4.0,0,29,0,7.25,7,3,0,3,0
T207999,Royals Vs Super Giants,Super Giants,AveshKhan,4.0,0,31,1,7.75,9,1,2,1,0
T207999,Royals Vs Super Giants,Super Giants,KrishnappaGowtham,4.0,0,30,2,7.5,11,0,3,0,0
T207999,Royals Vs Super Giants,Royals,TrentBoult,4.0,0,30,2,7.5,12,4,0,1,0
T207999,Royals Vs Super Giants,Royals,PrasidhKrishna,4.0,0,35,1,8.75,13,4,2,1,0
T207999,Royals Vs Super Giants,Royals,RavichandranAshwin,4.0,0,20,0,5.0,5,0,0,0,0
T207999,Royals Vs Super Giants,Royals,KuldeepSen,4.0,0,35,1,8.75,8,2,2,0,0
T207999,Royals Vs Super Giants,Royals,YuzvendraChahal,4.0,0,41,4,10.25,7,3,2,2,0
T208705,Capitals Vs KKR,KKR,UmeshYadav,4.0,0,48,1,12.0,8,5,3,0,1
T208705,Capitals Vs KKR,KKR,RasikhSalam,1.0,0,10,0,10.0,2,2,0,0,0
T208705,Capitals Vs KKR,KKR,PatCummins,4.0,0,51,0,12.75,5,4,3,2,0
T208705,Capitals Vs KKR,KKR,VarunChakravarthy,4.0,0,44,1,11.0,8,3,3,0,2
T208705,Capitals Vs KKR,KKR,SunilNarine,4.0,0,21,2,5.25,12,3,0,0,0
T208705,Capitals Vs KKR,KKR,AndreRussell,2.0,0,16,1,8.0,3,0,1,0,0
T208705,Capitals Vs KKR,KKR,VenkateshIyer,1.0,0,14,0,14.0,0,1,1,0,0
T208705,Capitals Vs KKR,Capitals,MustafizurRahman,4.0,0,21,0,5.25,13,2,0,0,0
T208705,Capitals Vs KKR,Capitals,ShardulThakur,2.4,0,30,2,11.25,5,3,2,0,0
T208705,Capitals Vs KKR,Capitals,KhaleelAhmed,4.0,0,25,3,6.25,13,4,0,0,0
T208705,Capitals Vs KKR,Capitals,AxarPatel,3.0,0,32,0,10.66,4,2,2,0,0
T208705,Capitals Vs KKR,Capitals,KuldeepYadav,4.0,0,35,4,8.75,8,2,2,2,0
T208705,Capitals Vs KKR,Capitals,RovmanPowell,1.0,0,17,0,17.0,0,1,1,1,0
T208705,Capitals Vs KKR,Capitals,LalitYadav,1.0,0,8,1,8.0,3,0,1,0,0
T204746,Mumbai Vs RCB,RCB,DavidWilley,2.0,0,8,0,4.0,8,1,0,0,0
T204746,Mumbai Vs RCB,RCB,MohammedSiraj,4.0,0,51,0,12.75,10,3,4,1,1
T204746,Mumbai Vs RCB,RCB,WaninduHasaranga,4.0,0,28,2,7.0,10,3,1,0,0
T204746,Mumbai Vs RCB,RCB,AkashDeep,4.0,1,20,1,5.0,14,3,0,0,0
T204746,Mumbai Vs RCB,RCB,HarshalPatel,4.0,0,23,2,5.75,14,2,1,0,0
T204746,Mumbai Vs RCB,RCB,ShahbazAhmed,2.0,0,19,0,9.5,4,2,1,0,0
T204746,Mumbai Vs RCB,Mumbai,BasilThampi,4.0,1,29,0,7.25,11,3,1,1,0
T204746,Mumbai Vs RCB,Mumbai,JaydevUnadkat,4.0,0,30,1,7.5,10,0,3,0,0
T204746,Mumbai Vs RCB,Mumbai,JaspritBumrah,4.0,0,31,0,7.75,8,1,1,0,0
T204746,Mumbai Vs RCB,Mumbai,MuruganAshwin,3.0,0,26,0,8.66,8,3,1,1,0
T204746,Mumbai Vs RCB,Mumbai,KieronPollard,3.0,0,24,0,8.0,3,1,1,1,0
T204746,Mumbai Vs RCB,Mumbai,DewaldBrevis,0.3,0,8,1,16.0,1,2,0,0,0
T209199,Super Kings Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.0,0,36,1,9.0,9,3,0,4,0
T209199,Super Kings Vs Sunrisers,Sunrisers,MarcoJansen,4.0,0,30,1,7.5,11,4,0,0,0
T209199,Super Kings Vs Sunrisers,Sunrisers,WashingtonSundar,4.0,0,21,2,5.25,7,1,0,0,0
T209199,Super Kings Vs Sunrisers,Sunrisers,TNatarajan,4.0,0,30,2,7.5,6,2,1,1,0
T209199,Super Kings Vs Sunrisers,Sunrisers,UmranMalik,3.0,0,29,0,9.66,8,4,1,0,0
T209199,Super Kings Vs Sunrisers,Sunrisers,AidenMarkram,1.0,0,8,1,8.0,3,0,1,0,0
T209199,Super Kings Vs Sunrisers,Super Kings,MukeshChoudhary,4.0,0,30,1,7.5,11,2,2,0,0
T209199,Super Kings Vs Sunrisers,Super Kings,MaheeshTheekshana,4.0,0,31,0,7.75,8,3,1,0,0
T209199,Super Kings Vs Sunrisers,Super Kings,ChrisJordan,3.0,0,34,0,11.33,5,3,2,0,1
T209199,Super Kings Vs Sunrisers,Super Kings,RavindraJadeja,3.0,0,21,0,7.0,4,1,0,0,0
T209199,Super Kings Vs Sunrisers,Super Kings,MoeenAli,1.0,0,10,0,10.0,1,0,1,0,0
T209199,Super Kings Vs Sunrisers,Super Kings,DwayneBravo,2.4,0,29,1,10.87,4,4,0,3,0
T202634,Punjab Kings Vs Titans,Titans,MohammedShami,4.0,0,36,1,9.0,11,4,2,0,0
T202634,Punjab Kings Vs Titans,Titans,HardikPandya,4.0,0,36,1,9.0,10,4,1,1,0
T202634,Punjab Kings Vs Titans,Titans,LockieFerguson,4.0,0,33,1,8.25,10,5,0,1,0
T202634,Punjab Kings Vs Titans,Titans,RashidKhan,4.0,0,22,3,5.5,10,0,1,0,0
T202634,Punjab Kings Vs Titans,Titans,DarshanNalkande,3.0,0,37,2,12.33,4,4,2,1,0
T202634,Punjab Kings Vs Titans,Titans,RahulTewatia,1.0,0,24,0,24.0,0,1,3,0,0
T202634,Punjab Kings Vs Titans,Punjab Kings,VaibhavArora,4.0,0,34,0,8.5,5,5,0,0,0
T202634,Punjab Kings Vs Titans,Punjab Kings,ArshdeepSingh,4.0,0,31,0,7.75,10,5,0,1,0
T202634,Punjab Kings Vs Titans,Punjab Kings,KagisoRabada,4.0,0,35,2,8.75,7,5,0,0,1
T202634,Punjab Kings Vs Titans,Punjab Kings,RahulChahar,4.0,0,41,1,10.25,6,3,1,1,0
T202634,Punjab Kings Vs Titans,Punjab Kings,OdeanSmith,3.0,0,35,0,11.66,5,2,3,1,0
T202634,Punjab Kings Vs Titans,Punjab Kings,LiamLivingstone,1.0,0,12,0,12.0,1,2,0,0,0
T204296,Capitals Vs Super Giants,Super Giants,JasonHolder,4.0,0,30,0,7.5,8,1,1,3,0
T204296,Capitals Vs Super Giants,Super Giants,KrishnappaGowtham,4.0,1,23,1,5.75,15,3,1,0,0
T204296,Capitals Vs Super Giants,Super Giants,AveshKhan,3.0,0,32,0,10.66,5,6,0,0,0
T204296,Capitals Vs Super Giants,Super Giants,RaviBishnoi,4.0,0,22,2,5.5,12,3,0,0,0
T204296,Capitals Vs Super Giants,Super Giants,AndrewTye,3.0,0,28,0,9.33,8,2,2,1,0
T204296,Capitals Vs Super Giants,Super Giants,KrunalPandya,2.0,0,12,0,6.0,2,0,0,0,0
T204296,Capitals Vs Super Giants,Capitals,MustafizurRahman,4.0,0,26,0,6.5,8,0,1,2,0
T204296,Capitals Vs Super Giants,Capitals,LalitYadav,4.0,0,21,1,5.25,10,1,0,0,0
T204296,Capitals Vs Super Giants,Capitals,ShardulThakur,3.4,0,29,1,7.9,9,3,1,0,0
T204296,Capitals Vs Super Giants,Capitals,AnrichNortje,2.2,0,35,0,15.0,2,3,2,0,2
T204296,Capitals Vs Super Giants,Capitals,AxarPatel,2.0,0,11,0,5.5,5,1,0,0,0
T204296,Capitals Vs Super Giants,Capitals,KuldeepYadav,3.4,0,31,2,8.45,6,3,1,0,0
T207856,Mumbai Vs KKR,KKR,UmeshYadav,4.0,0,25,1,6.25,12,2,1,0,0
T207856,Mumbai Vs KKR,KKR,RasikhSalam,3.0,0,18,0,6.0,6,2,0,0,0
T207856,Mumbai Vs KKR,KKR,PatCummins,4.0,0,49,2,12.25,9,2,5,1,0
T207856,Mumbai Vs KKR,KKR,SunilNarine,4.0,0,26,0,6.5,8,1,1,0,0
T207856,Mumbai Vs KKR,KKR,VarunChakravarthy,4.0,0,32,1,8.0,8,2,2,0,0
T207856,Mumbai Vs KKR,KKR,AndreRussell,1.0,0,9,0,9.0,3,2,0,0,0
T207856,Mumbai Vs KKR,Mumbai,BasilThampi,3.0,0,15,0,5.0,11,1,1,0,0
T207856,Mumbai Vs KKR,Mumbai,DanielSams,3.0,0,50,1,16.66,4,4,4,0,1
T207856,Mumbai Vs KKR,Mumbai,JaspritBumrah,3.0,0,26,0,8.66,7,3,1,0,0
T207856,Mumbai Vs KKR,Mumbai,TymalMills,3.0,0,38,2,12.66,5,4,2,0,0
T207856,Mumbai Vs KKR,Mumbai,TilakVarma,1.0,0,6,0,6.0,3,1,0,0,0
T207856,Mumbai Vs KKR,Mumbai,MuruganAshwin,3.0,0,25,2,8.33,8,0,3,0,0
T203456,Royals Vs RCB,RCB,MohammedSiraj,4.0,0,43,0,10.75,8,1,4,2,0
T203456,Royals Vs RCB,RCB,DavidWilley,4.0,0,29,1,7.25,8,2,1,0,0
T203456,Royals Vs RCB,RCB,AkashDeep,4.0,0,44,0,11.0,6,0,4,0,1
T203456,Royals Vs RCB,RCB,WaninduHasaranga,4.0,0,32,1,8.0,10,2,2,0,0
T203456,Royals Vs RCB,RCB,HarshalPatel,4.0,0,18,1,4.5,11,1,0,2,0
T203456,Royals Vs RCB,Royals,TrentBoult,4.0,0,34,2,8.5,9,4,1,0,0
T203456,Royals Vs RCB,Royals,PrasidhKrishna,4.0,0,40,0,10.0,9,6,1,2,0
T203456,Royals Vs RCB,Royals,RavichandranAshwin,4.0,0,39,0,9.75,10,5,1,3,1
T203456,Royals Vs RCB,Royals,YuzvendraChahal,4.0,0,15,2,3.75,12,1,0,0,0
T203456,Royals Vs RCB,Royals,NavdeepSaini,3.0,0,36,1,12.0,2,4,1,1,0
T203456,Royals Vs RCB,Royals,YashasviJaiswal,0.1,0,6,0,36.0,0,0,1,0,0
T204825,Super Giants Vs Sunrisers,Sunrisers,BhuvneshwarKumar,4.0,0,25,0,6.25,7,1,0,0,0
T204825,Super Giants Vs Sunrisers,Sunrisers,WashingtonSundar,4.0,0,28,2,7.0,10,3,1,0,0
T204825,Super Giants Vs Sunrisers,Sunrisers,RomarioShepherd,4.0,0,42,2,10.5,10,3,3,1,0
T204825,Super Giants Vs Sunrisers,Sunrisers,UmranMalik,3.0,0,39,0,13.0,4,5,2,0,0
T204825,Super Giants Vs Sunrisers,Sunrisers,AbdulSamad,1.0,0,8,0,8.0,1,1,0,0,0
T204825,Super Giants Vs Sunrisers,Sunrisers,TNatarajan,4.0,0,26,2,6.5,6,1,0,0,0
T204825,Super Giants Vs Sunrisers,Super Giants,JasonHolder,4.0,0,34,3,8.5,8,3,1,2,0
T204825,Super Giants Vs Sunrisers,Super Giants,KrunalPandya,4.0,0,27,2,6.75,8,0,2,0,0
T204825,Super Giants Vs Sunrisers,Super Giants,AveshKhan,4.0,0,24,4,6.0,15,2,1,1,0
T204825,Super Giants Vs Sunrisers,Super Giants,AndrewTye,4.0,0,39,0,9.75,6,5,1,1,0
T204825,Super Giants Vs Sunrisers,Super Giants,RaviBishnoi,4.0,0,29,0,7.25,5,2,0,1,1
T206118,Punjab Kings Vs Super Kings,Super Kings,MukeshChoudhary,4.0,0,52,1,13.0,11,5,4,3,0
T206118,Punjab Kings Vs Super Kings,Super Kings,ChrisJordan,4.0,0,23,2,5.75,12,0,1,1,0
T206118,Punjab Kings Vs Super Kings,Super Kings,DwayneBravo,3.0,0,32,1,10.66,8,3,2,2,0
T206118,Punjab Kings Vs Super Kings,Super Kings,RavindraJadeja,4.0,0,34,1,8.5,10,2,2,3,0
T206118,Punjab Kings Vs Super Kings,Super Kings,DwainePretorius,4.0,0,30,2,7.5,11,2,1,4,0
T206118,Punjab Kings Vs Super Kings,Super Kings,MoeenAli,1.0,0,8,0,8.0,3,0,1,0,0
T206118,Punjab Kings Vs Super Kings,Punjab Kings,VaibhavArora,4.0,0,21,2,5.25,14,3,0,1,0
T206118,Punjab Kings Vs Super Kings,Punjab Kings,KagisoRabada,3.0,0,28,1,9.33,11,2,2,0,2
T206118,Punjab Kings Vs Super Kings,Punjab Kings,ArshdeepSingh,2.0,0,13,1,6.5,5,2,0,0,0
T206118,Punjab Kings Vs Super Kings,Punjab Kings,OdeanSmith,2.0,0,14,1,7.0,6,1,1,0,0
T206118,Punjab Kings Vs Super Kings,Punjab Kings,RahulChahar,4.0,0,25,3,6.25,9,1,1,0,0
T206118,Punjab Kings Vs Super Kings,Punjab Kings,LiamLivingstone,3.0,0,25,2,8.33,7,2,1,1,0
T205181,Titans Vs Capitals,Capitals,MustafizurRahman,4.0,0,23,3,5.75,7,1,0,1,0
T205181,Titans Vs Capitals,Capitals,ShardulThakur,4.0,0,42,0,10.5,6,4,1,2,1
T205181,Titans Vs Capitals,Capitals,KhaleelAhmed,4.0,0,34,2,8.5,7,5,0,0,0
T205181,Titans Vs Capitals,Capitals,AxarPatel,4.0,0,37,0,9.25,7,1,3,0,0
T205181,Titans Vs Capitals,Capitals,KuldeepYadav,4.0,0,32,1,8.0,10,3,1,0,0
T205181,Titans Vs Capitals,Titans,MohammedShami,4.0,0,30,2,7.5,10,5,0,0,0
T205181,Titans Vs Capitals,Titans,HardikPandya,4.0,0,22,1,5.5,11,2,0,0,0
T205181,Titans Vs Capitals,Titans,LockieFerguson,4.0,0,28,4,7.0,12,5,0,1,0
T205181,Titans Vs Capitals,Titans,RashidKhan,4.0,0,30,1,7.5,9,1,1,1,0
T205181,Titans Vs Capitals,Titans,VarunAaron,1.0,0,7,0,7.0,2,1,0,0,0
T205181,Titans Vs Capitals,Titans,VijayShankar,1.0,0,14,0,14.0,2,3,0,1,0
T205181,Titans Vs Capitals,Titans,RahulTewatia,2.0,0,22,0,11.0,3,1,2,0,0
T209847,Royals Vs Mumbai,Mumbai,JaspritBumrah,4.0,0,17,3,4.25,16,3,0,0,0
T209847,Royals Vs Mumbai,Mumbai,DanielSams,4.0,0,32,0,8.0,10,2,2,2,0
T209847,Royals Vs Mumbai,Mumbai,BasilThampi,1.0,0,26,0,26.0,1,2,3,0,0
T209847,Royals Vs Mumbai,Mumbai,MuruganAshwin,3.0,0,32,0,10.66,6,2,2,3,0
T209847,Royals Vs Mumbai,Mumbai,TymalMills,4.0,0,35,3,8.75,10,3,2,0,0
T209847,Royals Vs Mumbai,Mumbai,KieronPollard,4.0,0,46,1,11.5,5,5,2,1,0
T209847,Royals Vs Mumbai,Royals,TrentBoult,4.0,0,29,1,7.25,11,3,1,1,0
T209847,Royals Vs Mumbai,Royals,PrasidhKrishna,4.0,0,37,1,9.25,13,4,1,5,1
T209847,Royals Vs Mumbai,Royals,NavdeepSaini,3.0,0,36,2,12.0,8,4,2,1,1
T209847,Royals Vs Mumbai,Royals,RavichandranAshwin,4.0,0,30,1,7.5,6,0,2,0,0
T209847,Royals Vs Mumbai,Royals,YuzvendraChahal,4.0,0,26,2,6.5,11,2,1,1,0
T209847,Royals Vs Mumbai,Royals,RiyanParag,1.0,0,11,0,11.0,1,0,1,0,0
T203227,Punjab Kings Vs KKR,KKR,UmeshYadav,4.0,1,23,4,5.75,13,2,1,0,1
T203227,Punjab Kings Vs KKR,KKR,TimSouthee,4.0,0,36,2,9.0,14,5,2,0,1
T203227,Punjab Kings Vs KKR,KKR,ShivamMavi,2.0,0,39,1,19.5,4,3,4,2,0
T203227,Punjab Kings Vs KKR,KKR,VarunChakravarthy,4.0,0,14,0,3.5,14,0,0,2,0
T203227,Punjab Kings Vs KKR,KKR,SunilNarine,4.0,0,23,1,5.75,13,1,1,2,0
T203227,Punjab Kings Vs KKR,KKR,AndreRussell,0.2,0,0,1,0.0,2,0,0,0,0
T203227,Punjab Kings Vs KKR,Punjab Kings,ArshdeepSingh,3.0,0,32,0,10.66,9,5,1,0,1
T203227,Punjab Kings Vs KKR,Punjab Kings,KagisoRabada,3.0,0,23,1,7.66,8,3,0,1,0
T203227,Punjab Kings Vs KKR,Punjab Kings,OdeanSmith,2.0,0,39,1,19.5,4,3,4,0,1
T203227,Punjab Kings Vs KKR,Punjab Kings,RahulChahar,4.0,1,13,2,3.25,13,0,0,1,0
T203227,Punjab Kings Vs KKR,Punjab Kings,HarpreetBrar,2.0,0,20,0,10.0,4,0,2,1,0
T203227,Punjab Kings Vs KKR,Punjab Kings,LiamLivingstone,0.3,0,13,0,26.0,0,0,2,0,0
T207058,Super Kings Vs Super Giants,Super Giants,AveshKhan,4.0,0,38,2,9.5,12,5,2,0,0
T207058,Super Kings Vs Super Giants,Super Giants,DushmanthaChameera,4.0,0,49,0,12.25,6,6,2,1,0
T207058,Super Kings Vs Super Giants,Super Giants,AndrewTye,4.0,0,40,2,10.0,10,6,1,1,0
T207058,Super Kings Vs Super Giants,Super Giants,KrunalPandya,3.0,0,36,0,12.0,3,3,2,1,0
T207058,Super Kings Vs Super Giants,Super Giants,RaviBishnoi,4.0,0,24,2,6.0,11,3,0,0,0
T207058,Super Kings Vs Super Giants,Super Giants,DeepakHooda,1.0,0,12,0,12.0,2,1,1,0,0
T207058,Super Kings Vs Super Giants,Super Kings,MukeshChoudhary,3.3,0,39,0,11.14,8,4,2,3,0
T207058,Super Kings Vs Super Giants,Super Kings,TusharDeshpande,4.0,0,40,1,10.0,9,6,1,1,0
T207058,Super Kings Vs Super Giants,Super Kings,DwayneBravo,4.0,0,35,1,8.75,6,2,1,3,0
T207058,Super Kings Vs Super Giants,Super Kings,RavindraJadeja,2.0,0,21,0,10.5,3,2,1,0,0
T207058,Super Kings Vs Super Giants,Super Kings,MoeenAli,1.0,0,14,0,14.0,1,1,1,0,0
T207058,Super Kings Vs Super Giants,Super Kings,DwainePretorius,4.0,0,31,2,7.75,9,1,1,3,0
T207058,Super Kings Vs Super Giants,Super Kings,ShivamDube,1.0,0,25,0,25.0,0,2,2,2,0
